origination,city,km distance,latitude,longitude,num reviews,price,rating,Type
"Northwood, IA",Rochester,87.76898222394648,44.013909000000005,-92.460555,1,2,2.0,Pharmacy
"Northwood, IA",Mason City,33.0670237311365,43.1482039,-93.2233516,2,-1,1.0,Pharmacy
"Northwood, IA",Rochester,87.91577168118187,44.0298299,-92.48151999999999,2,-1,1.0,Pharmacy
"Northwood, IA",Albert Lea,28.85202948743701,43.68288,-93.35701999999999,2,-1,1.0,Optometrist
"Northwood, IA",Austin,31.655778009131733,43.6685593350863,-92.9747890681028,1,-1,5.0,Optometrist
"Northwood, IA",Mason City,33.05885905542117,43.14745,-93.24775,1,-1,4.0,Optometrist
"Northwood, IA",Clear Lake,36.49781324836274,43.137896000000005,-93.3786351,2,-1,4.0,Optometrist
"Northwood, IA",Rochester,82.83398520023371,43.954218,-92.465559,2,-1,2.0,Optometrist
"Northwood, IA",Rochester,88.23729462165831,44.02328,-92.46562,1,3,5.0,Optometrist
"Northwood, IA",Rochester,85.98153429159176,44.004183000000005,-92.47873,2,-1,1.0,Optometrist
"Northwood, IA",Rochester,88.31729301928475,44.022638444133605,-92.4633092123032,4,3,2.0,Optometrist
"Northwood, IA",Northwood,11.26924205815834,43.4447690285377,-93.3561769457145,4,1,5.0,Gas Stations
"Northwood, IA",Albert Lea,25.285004380627786,43.65972,-93.31533,5,1,4.0,Gas Stations
"Northwood, IA",Austin,32.321390773347304,43.678695399999995,-92.97983640000001,1,2,4.0,Gas Stations
"Northwood, IA",Clear Lake,35.17985529735562,43.145182500000004,-93.35864409999999,5,-1,4.0,Gas Stations
"Northwood, IA",Albert Lea,25.024280330407578,43.65699838235821,-93.31761156165459,18,1,4.0,Gas Stations
"Northwood, IA",Austin,29.43565496280549,43.6519148,-92.9896949,1,1,5.0,Gas Stations
"Northwood, IA",Charles City,62.393024441939204,43.04741,-92.67153990000001,6,1,3.5,Gas Stations
"Northwood, IA",Floyd,52.709083890359175,43.12265438072271,-92.7381350618271,5,-1,4.0,Gas Stations
"Northwood, IA",Austin,32.29519349056131,43.6658554,-92.95854190000001,4,2,4.0,Gas Stations
"Northwood, IA",Rochester,82.46949710434174,43.9539985656738,-92.4713821411133,5,-1,4.5,Gas Stations
"Northwood, IA",Rudd,43.21349546824849,43.12839,-92.90533,1,2,2.0,Gas Stations
"Northwood, IA",Albert Lea,28.75020910558457,43.68128660000001,-93.3589293,3,-1,2.0,Gas Stations
"Northwood, IA",Grand Meadow,59.510609936828594,43.70632,-92.56971,1,1,4.0,Gas Stations
"Northwood, IA",Rochester,88.02249294775451,44.0289,-92.4782,3,1,3.0,Gas Stations
"Northwood, IA",Rochester,88.99263520797865,44.031093,-92.46346899999999,1,-1,1.0,Gas Stations
"Northwood, IA",Rochester,85.96540977929415,43.993068695068395,-92.46326446533199,1,-1,5.0,Gas Stations
"Northwood, IA",Rochester,86.27877883774872,43.996754542478705,-92.46285162202071,1,-1,4.0,Gas Stations
"Northwood, IA",Rochester,86.60642459173175,44.003139000000004,-92.465271,5,2,4.5,Gas Stations
"Northwood, IA",Rochester,87.38793766532321,44.02216,-92.4792,14,-1,3.0,Gas Stations
"Northwood, IA",Rochester,86.22181653704065,43.99715,-92.46455999999999,3,-1,3.5,Gas Stations
"Northwood, IA",Albert Lea,26.03643703961022,43.644709999999996,-93.38396999999999,3,-1,4.0,Dental
"Northwood, IA",Albert Lea,25.832669374816717,43.648964899999996,-93.3680545,1,-1,4.0,Dental
"Northwood, IA",Austin,31.816230162571287,43.6715523,-92.9768723,1,-1,5.0,Dental
"Northwood, IA",Austin,32.798236922944305,43.6847747862339,-92.9816005378962,1,-1,5.0,Dental
"Northwood, IA",Albert Lea,26.24133973778965,43.644462981881894,-93.3888215571642,2,-1,4.0,Dental
"Northwood, IA",Albert Lea,25.832669374816717,43.648964899999996,-93.3680545,1,-1,5.0,Dental
"Northwood, IA",Mason City,33.192252002325084,43.147760999999996,-93.26485600000001,4,-1,3.0,Dental
"Northwood, IA",Clear Lake,36.41360200561471,43.13843,-93.37875,2,-1,5.0,Dental
"Northwood, IA",Mason City,32.45193663871561,43.15254,-93.20064,1,-1,5.0,Dental
"Northwood, IA",Forest City,39.55129706907496,43.2634605,-93.63791540000001,2,-1,5.0,Dental
"Northwood, IA",Clear Lake,36.715132156916674,43.1333832840901,-93.3697045695823,1,-1,5.0,Dental
"Northwood, IA",Mason City,32.87955024191303,43.149139,-93.2433061,2,-1,3.0,Dental
"Northwood, IA",Mason City,33.13088806274227,43.1480255,-93.1718244,2,-1,3.0,Dental
"Northwood, IA",Charles City,60.3019136261716,43.06864,-92.67959,1,-1,5.0,Dental
"Northwood, IA",Rochester,88.09436694847015,44.020225524902294,-92.4639358520508,9,-1,5.0,Dental
"Northwood, IA",Rochester,83.569213809985,43.96007,-92.46039,1,-1,1.0,Dental
"Northwood, IA",Rochester,85.14533619325186,44.000369899999995,-92.48836999999999,6,-1,4.5,Dental
"Northwood, IA",Rochester,86.28193781768762,43.9978434,-92.46432,2,-1,5.0,Dental
"Northwood, IA",Rochester,85.79238097480011,44.005809,-92.48451899999999,4,-1,4.0,Dental
"Northwood, IA",Rochester,87.82592719200714,44.0070153,-92.4491694,1,-1,5.0,Dental
"Northwood, IA",Albert Lea,25.285004380627786,43.65972,-93.31533,5,1,4.0,Convenience Stores
"Northwood, IA",Charles City,62.393024441939204,43.04741,-92.67153990000001,6,1,3.5,Convenience Stores
"Northwood, IA",Clear Lake,39.901653392930115,43.114979999999996,-93.41288,1,-1,5.0,Convenience Stores
"Northwood, IA",Albert Lea,29.026394101858486,43.684326,-93.35785899999999,6,1,2.5,Convenience Stores
"Northwood, IA",Albert Lea,25.024280330407578,43.65699838235821,-93.31761156165459,18,1,4.0,Convenience Stores
"Northwood, IA",Rudd,43.21349546824849,43.12839,-92.90533,1,2,2.0,Convenience Stores
"Northwood, IA",Mason City,32.81903909543106,43.1498,-93.25295,2,2,4.0,Convenience Stores
"Northwood, IA",Rochester,88.20719737085967,44.021896999999996,-92.46422199999999,7,2,4.5,Convenience Stores
"Northwood, IA",Rochester,82.46949710434174,43.9539985656738,-92.4713821411133,5,-1,4.5,Convenience Stores
"Northwood, IA",Rochester,83.32425807127284,43.956064000000005,-92.4613212,3,-1,3.5,Convenience Stores
"Northwood, IA",Rochester,85.72980890582724,44.0045815,-92.4846725,5,2,4.0,Convenience Stores
"Northwood, IA",Rochester,87.20127026893235,44.02454160153871,-92.48607717454429,1,1,4.0,Convenience Stores
"Northwood, IA",Rochester,89.67781570227044,44.0378189,-92.4614487,9,2,4.0,Convenience Stores
"Northwood, IA",Rochester,91.29700879189824,44.0232963562012,-92.4110488891602,8,1,4.0,Convenience Stores
"Olin, IA",Mount Vernon,24.1965735036409,41.922131,-91.416167,1,-1,3.0,Pharmacy
"Olin, IA",Coralville,50.76036994246331,41.668758399999994,-91.5666199,10,2,2.0,Pharmacy
"Olin, IA",Iowa City,49.78700695492857,41.659489,-91.53556999999999,7,1,3.0,Pharmacy
"Olin, IA",Iowa City,48.888620282902394,41.649971008300795,-91.50271606445308,4,2,3.5,Pharmacy
"Olin, IA",Iowa City,52.555935431322276,41.6520004,-91.5754166,2,2,4.0,Pharmacy
"Olin, IA",Iowa City,47.44510079275851,41.6659056434211,-91.50186344347641,2,2,4.5,Pharmacy
"Olin, IA",Dubuque,65.27744674022297,42.4929,-90.715915,5,2,2.5,Pharmacy
"Olin, IA",Davenport,69.30568426188445,41.555890000000005,-90.55235,1,2,5.0,Pharmacy
"Olin, IA",Cedar Rapids,47.58378935026949,41.975044,-91.716637,1,3,5.0,Pharmacy
"Olin, IA",Marion,37.760458122319044,42.0328369140625,-91.5963287353516,3,4,2.5,Pharmacy
"Olin, IA",Muscatine,62.19955598761572,41.4446,-91.02977,4,2,3.5,Pharmacy
"Olin, IA",Iowa City,48.66808830142049,41.651405334472706,-91.5008926391602,10,2,3.0,Pharmacy
"Olin, IA",North Liberty,47.691768162688035,41.745118120543204,-91.60728693008421,4,-1,4.0,Pharmacy
"Olin, IA",Davenport,69.41940373315329,41.538140000000006,-90.57526,4,3,4.5,Pharmacy
"Olin, IA",North Liberty,47.37039757205397,41.7489,-91.60624,2,2,3.0,Pharmacy
"Olin, IA",Rock Island,73.97971768959924,41.4932,-90.5603,1,2,5.0,Pharmacy
"Olin, IA",Cedar Rapids,43.26752960508673,42.020918,-91.664465,4,2,2.5,Pharmacy
"Olin, IA",Manchester,59.982283991896296,42.4834785461426,-91.4583282470703,2,1,4.5,Pharmacy
"Olin, IA",Eldridge,60.145450826237294,41.6542816,-90.5809784,1,-1,1.0,Pharmacy
"Olin, IA",Cedar Rapids,41.45209092794825,42.04618,-91.63914,1,-1,4.0,Pharmacy
"Olin, IA",Iowa City,49.53133396735591,41.660430908203104,-91.53231811523442,16,3,5.0,Optometrist
"Olin, IA",Cedar Rapids,39.6600179912705,42.0257452903854,-91.620265468955,4,1,5.0,Optometrist
"Olin, IA",Anamosa,16.6641935440424,42.108081817627,-91.2786865234375,1,-1,2.0,Optometrist
"Olin, IA",Marion,37.8075815951875,42.019551,-91.598363,2,-1,4.5,Optometrist
"Olin, IA",Iowa City,51.439517162062394,41.648196,-91.5485,2,-1,5.0,Optometrist
"Olin, IA",Coralville,51.63997078196896,41.697404,-91.61734799999999,2,-1,5.0,Optometrist
"Olin, IA",North Liberty,47.511360168590144,41.74998,-91.60865,1,-1,5.0,Optometrist
"Olin, IA",Cedar Rapids,41.943494262558154,41.9905,-91.64916,3,-1,3.5,Optometrist
"Olin, IA",Coralville,51.12567650318101,41.690948999999996,-91.601543,1,-1,5.0,Optometrist
"Olin, IA",Cedar Rapids,42.5330884516852,41.980368,-91.655824,1,-1,5.0,Optometrist
"Olin, IA",Cedar Rapids,47.354031845112154,41.958686828613295,-91.7121810913086,5,-1,4.5,Optometrist
"Olin, IA",Muscatine,63.00836189009244,41.43428,-91.0561,2,-1,5.0,Optometrist
"Olin, IA",Robins,43.15229347010278,42.0689507,-91.6553421,2,-1,4.5,Optometrist
"Olin, IA",Hiawatha,45.714294266313175,42.043757899999996,-91.691624,1,2,4.0,Optometrist
"Olin, IA",Cedar Rapids,44.60199545155275,42.0321197509766,-91.6796035766602,2,-1,4.5,Optometrist
"Olin, IA",Cedar Rapids,42.29278368903889,42.037188,-91.650896,1,-1,5.0,Optometrist
"Olin, IA",Dubuque,68.32323180851839,42.5021298229694,-90.6679049134254,6,-1,5.0,Optometrist
"Olin, IA",Iowa City,49.9050093292696,41.6428877,-91.51148509999999,3,3,3.5,Optometrist
"Olin, IA",Coralville,51.331216668540144,41.682258000000004,-91.59419799999999,3,2,3.5,Optometrist
"Olin, IA",Marion,36.35603764104839,42.035714,-91.578808,1,3,1.0,Optometrist
"Olin, IA",Galena,74.87857302322256,42.4072555481277,-90.42017563193158,1,1,2.0,Gas Stations
"Olin, IA",Walcott,51.73756388473857,41.617804490367206,-90.7811987400055,148,2,4.0,Gas Stations
"Olin, IA",Galena,74.45179023328127,42.423987,-90.44467399999999,5,2,2.5,Gas Stations
"Olin, IA",Coralville,51.344812996212255,41.695369899999996,-91.61042990000001,1,1,5.0,Gas Stations
"Olin, IA",West Branch,41.01530239568346,41.662053,-91.34716999999999,3,1,3.5,Gas Stations
"Olin, IA",Le Claire,79.08141013615695,41.5869932932501,-90.3628931567073,2,-1,4.0,Gas Stations
"Olin, IA",Cedar Rapids,40.82134352624037,42.0096414,-91.6354877,3,-1,3.5,Gas Stations
"Olin, IA",Tiffin,54.815683037229434,41.6965966,-91.66576040000001,5,2,2.0,Gas Stations
"Olin, IA",Coralville,49.71693191918313,41.6813452,-91.56589620000001,7,2,3.5,Gas Stations
"Olin, IA",Iowa City,49.27423815877449,41.6639060974121,-91.53277587890621,4,2,3.5,Gas Stations
"Olin, IA",Center Point,55.93956270893619,42.172676766928205,-91.77723661753609,4,2,3.5,Gas Stations
"Olin, IA",Martelle,18.247135120081037,42.0199737548828,-91.36065673828121,3,2,2.5,Gas Stations
"Olin, IA",Hills,59.03928245427928,41.5540851,-91.539348,3,1,4.5,Gas Stations
"Olin, IA",Davenport,61.28349548049994,41.604668996205,-90.62335222708451,4,2,4.0,Gas Stations
"Olin, IA",Coralville,50.82344831002306,41.70015,-91.60744,2,2,3.5,Gas Stations
"Olin, IA",Walcott,52.001087722338866,41.61449,-90.78223,13,-1,3.0,Gas Stations
"Olin, IA",North Liberty,49.17178071913788,41.75308,-91.63639,5,1,3.5,Gas Stations
"Olin, IA",Cedar Rapids,48.1036620858883,41.955509899999996,-91.72086,3,1,3.5,Gas Stations
"Olin, IA",Iowa City,46.077104074045366,41.68357,-91.50505,4,-1,3.5,Gas Stations
"Olin, IA",Cedar Rapids,45.963378387237604,41.891315000000006,-91.678764,7,2,2.0,Gas Stations
"Olin, IA",Cedar Rapids,45.99461641495906,42.018609999999995,-91.69787,6,-1,5.0,Dental
"Olin, IA",North Liberty,47.349654877245506,41.748744,-91.60571999999999,3,-1,4.5,Dental
"Olin, IA",Coralville,48.95569759404994,41.721790000000006,-91.60226999999999,3,-1,5.0,Dental
"Olin, IA",Bettendorf,72.72716978040154,41.5536117553711,-90.4976577758789,6,-1,5.0,Dental
"Olin, IA",Iowa City,50.38988688222989,41.662659999999995,-91.55105,3,-1,4.5,Dental
"Olin, IA",Monticello,27.117342841233093,42.2394778579473,-91.1835716664791,1,-1,5.0,Dental
"Olin, IA",Davenport,66.35119637970955,41.56058,-90.59716999999999,8,-1,5.0,Dental
"Olin, IA",Iowa City,46.26231231283562,41.6682,-91.48272,5,-1,5.0,Dental
"Olin, IA",Cedar Rapids,46.190114550591424,42.01643,-91.70052,3,-1,5.0,Dental
"Olin, IA",Cedar Rapids,46.073529160308496,42.016940000000005,-91.6988,1,-1,5.0,Dental
"Olin, IA",Coralville,50.39121554558898,41.70922,-91.61024990000001,7,-1,4.5,Dental
"Olin, IA",Coralville,49.31320660918635,41.7040999,-91.58639000000001,3,-1,5.0,Dental
"Olin, IA",Cedar Rapids,43.37353063913334,42.02329,-91.6657,1,-1,5.0,Dental
"Olin, IA",Marion,36.25388301692266,42.0363591,-91.5774622,1,-1,5.0,Dental
"Olin, IA",Hiawatha,44.285771560520736,42.042283000000005,-91.674439,5,-1,4.0,Dental
"Olin, IA",Coralville,50.982141891941566,41.697922447444896,-91.60749346017842,10,-1,2.5,Dental
"Olin, IA",Cedar Rapids,40.81376723549614,42.0168127,-91.6350137,1,-1,5.0,Dental
"Olin, IA",Iowa City,48.722454357588816,41.6494783,-91.4987186,13,-1,3.5,Dental
"Olin, IA",Cedar Rapids,43.45031134438956,41.922448700000004,-91.6573865,1,-1,1.0,Dental
"Olin, IA",Cedar Rapids,40.728163506746114,42.0043282,-91.63452120000001,1,-1,5.0,Dental
"Olin, IA",Galena,74.45179023328127,42.423987,-90.44467399999999,5,2,2.5,Convenience Stores
"Olin, IA",Davenport,70.62771789836816,41.52255,-90.57658,3,-1,4.0,Convenience Stores
"Olin, IA",Iowa City,49.15096240952071,41.663318,-91.52984599999999,64,2,4.5,Convenience Stores
"Olin, IA",Walcott,51.73756388473857,41.617804490367206,-90.7811987400055,148,2,4.0,Convenience Stores
"Olin, IA",Moline,75.50481755807384,41.507540000000006,-90.51174,2,-1,5.0,Convenience Stores
"Olin, IA",Cedar Rapids,42.87692995722303,41.97551,-91.65963,11,2,4.5,Convenience Stores
"Olin, IA",Monticello,27.184275131123034,42.2395,-91.18961999999999,1,-1,2.0,Convenience Stores
"Olin, IA",Tipton,38.957553122650474,41.6478464,-91.11526620000001,4,1,3.5,Convenience Stores
"Olin, IA",Cedar Rapids,44.25408828143416,41.94536,-91.67241999999999,4,1,3.0,Convenience Stores
"Olin, IA",Cedar Rapids,47.148043374326804,42.094359999999995,-91.69884990000001,6,2,3.0,Convenience Stores
"Olin, IA",Cedar Rapids,42.64281492939884,41.9848,-91.65733,1,1,1.0,Convenience Stores
"Olin, IA",Moline,77.51053835648939,41.49203,-90.49875,1,1,5.0,Convenience Stores
"Olin, IA",Cedar Rapids,42.964448654963675,41.9568099975586,-91.6585540771484,7,3,4.5,Convenience Stores
"Olin, IA",Alburnett,42.782259192617886,42.14805221557621,-91.61890411376949,1,-1,5.0,Convenience Stores
"Olin, IA",Muscatine,60.84445047894294,41.4583471028896,-91.01766228675841,3,2,4.5,Convenience Stores
"Olin, IA",Iowa City,49.74519787717721,41.6590839,-91.53433790000001,2,-1,3.0,Convenience Stores
"Olin, IA",Hiawatha,44.1755455615427,42.047309999999996,-91.67247990000001,1,2,5.0,Convenience Stores
"Olin, IA",Iowa City,49.546768836665755,41.6597282,-91.5315251,5,2,4.0,Convenience Stores
"Olin, IA",Coralville,50.76036994246331,41.668758399999994,-91.5666199,10,2,2.0,Convenience Stores
"Olin, IA",Davenport,65.81883148676431,41.585586461740206,-90.57175308465959,2,1,5.0,Convenience Stores
"Pacific Junction, IA",Bellevue,15.7232770773962,41.13386,-95.90701999999999,3,2,2.5,Pawn Shops
"Pacific Junction, IA",Omaha,36.543918866976355,41.285472,-96.053085,1,-1,5.0,Pawn Shops
"Pacific Junction, IA",Omaha,25.60813390973453,41.219566,-95.947334,1,1,5.0,Pawn Shops
"Pacific Junction, IA",Omaha,34.98382756382783,41.23628,-96.1002,6,1,4.0,Pawn Shops
"Pacific Junction, IA",Omaha,35.21106409568403,41.223223299999994,-96.119605,6,4,3.0,Pawn Shops
"Pacific Junction, IA",Omaha,28.695409029932424,41.2548112,-95.9356238,1,2,3.0,Pawn Shops
"Pacific Junction, IA",Omaha,35.936869133732635,41.3187066,-95.9567777,2,-1,3.0,Pawn Shops
"Pacific Junction, IA",Omaha,35.59100588346651,41.2997036,-96.00090159999999,1,-1,1.0,Pawn Shops
"Pacific Junction, IA",Omaha,29.733724126439675,41.26437,-95.93751,3,2,2.5,Pawn Shops
"Pacific Junction, IA",Omaha,33.48363644902843,41.21768,-96.09962,8,2,2.5,Pawn Shops
"Pacific Junction, IA",Plattsmouth,7.282342681949506,41.011419000000004,-95.885853,68,2,5.0,Restaurants
"Pacific Junction, IA",Glenwood,5.685413127881197,41.046836,-95.743532,16,2,4.5,Restaurants
"Pacific Junction, IA",Glenwood,5.709692883636911,41.0462084701865,-95.74262592941521,4,-1,4.0,Restaurants
"Pacific Junction, IA",Glenwood,5.149900057153686,41.040040000000005,-95.74587,8,1,3.0,Restaurants
"Pacific Junction, IA",Glenwood,5.173858570882946,41.0399131774902,-95.7449569702148,19,1,4.5,Restaurants
"Pacific Junction, IA",Glenwood,8.081225262257396,41.01052321493629,-95.7037302106619,5,-1,5.0,Restaurants
"Pacific Junction, IA",Glenwood,5.725354573278392,41.0455061824275,-95.7418035220904,1,-1,5.0,Restaurants
"Pacific Junction, IA",Plattsmouth,7.126008400397648,41.0115,-95.88403000000001,13,1,4.5,Restaurants
"Pacific Junction, IA",Plattsmouth,7.153773363444773,41.011501312255895,-95.8843460083008,27,1,4.0,Restaurants
"Pacific Junction, IA",Plattsmouth,7.2937818380592265,41.01119,-95.8859588,4,-1,4.0,Restaurants
"Pacific Junction, IA",Glenwood,5.7788982324307145,41.04661,-95.7417,2,-1,4.0,Restaurants
"Pacific Junction, IA",Plattsmouth,8.181752465893558,41.0024261,-95.89518740000001,21,2,4.0,Restaurants
"Pacific Junction, IA",Plattsmouth,8.29941910525139,41.001059999999995,-95.89569,3,1,4.5,Restaurants
"Pacific Junction, IA",Plattsmouth,7.274767722585082,41.010888,-95.885688,3,1,4.5,Restaurants
"Pacific Junction, IA",Plattsmouth,7.287563999158088,41.01089,-95.88584,11,2,5.0,Restaurants
"Pacific Junction, IA",Plattsmouth,8.125649550860231,41.002683000000005,-95.89415,7,-1,3.5,Restaurants
"Pacific Junction, IA",Glenwood,4.747446733150051,41.0375362616224,-95.7491800671278,3,1,2.5,Restaurants
"Pacific Junction, IA",Plattsmouth,8.196600759354434,41.0018768310547,-95.8950347900391,2,-1,4.5,Restaurants
"Pacific Junction, IA",Glenwood,5.0839540758211115,41.0389251708984,-95.7455520629883,5,2,3.0,Restaurants
"Pacific Junction, IA",Glenwood,5.2784880602473985,41.0416489,-95.744957,2,-1,4.5,Restaurants
"Pacific Junction, IA",Glenwood,4.659931320132575,41.036969899999995,-95.74996999999999,1,-1,2.0,Pharmacy
"Pacific Junction, IA",Omaha,29.879548929069358,41.259246826171896,-95.9568328857422,9,2,2.5,Pharmacy
"Pacific Junction, IA",Bellevue,16.667727612148262,41.14263,-95.90953,6,2,4.5,Pharmacy
"Pacific Junction, IA",Omaha,28.95328137225869,41.2572555,-95.9358762,2,3,4.5,Pharmacy
"Pacific Junction, IA",Springfield,28.862739884268446,41.0816,-96.13316999999999,8,1,5.0,Pharmacy
"Pacific Junction, IA",Bellevue,16.505625374841514,41.14092,-95.90988,6,2,2.5,Pharmacy
"Pacific Junction, IA",Gretna,39.46584233671509,41.1445696642028,-96.23939216136931,2,-1,2.5,Pharmacy
"Pacific Junction, IA",Sidney,32.70167048551249,40.7473041124881,-95.6474058410698,2,1,5.0,Pharmacy
"Pacific Junction, IA",Council Bluffs,28.070072980579287,41.262405,-95.88265200000001,2,2,3.0,Pharmacy
"Pacific Junction, IA",Lavista,27.91041651545899,41.190286,-96.041729,2,1,4.5,Pharmacy
"Pacific Junction, IA",Omaha,30.92872584234161,41.2608528137207,-95.9797744750977,3,1,4.0,Pharmacy
"Pacific Junction, IA",Bellevue,19.899795523160073,41.1426,-95.9699,1,-1,4.0,Pharmacy
"Pacific Junction, IA",Bellevue,23.748010554081393,41.19042,-95.96693,2,2,4.0,Pharmacy
"Pacific Junction, IA",Omaha,27.130215365123664,41.2126549,-95.9940359,3,3,3.5,Pharmacy
"Pacific Junction, IA",Nebraska City,40.041856434797026,40.660724,-95.8591818,1,2,5.0,Pharmacy
"Pacific Junction, IA",La Vista,28.136182781628662,41.17768579999999,-96.0599452,5,1,4.5,Pharmacy
"Pacific Junction, IA",Omaha,29.623537009757104,41.241753256674,-95.99144416741171,6,2,2.5,Pharmacy
"Pacific Junction, IA",Omaha,35.88863786255242,41.2339051,-96.1189583,13,1,3.5,Pharmacy
"Pacific Junction, IA",Omaha,26.37457130292933,41.2339925,-95.929311,1,2,5.0,Pharmacy
"Pacific Junction, IA",Papillion,26.179385020103684,41.1439091,-96.063407,2,2,4.0,Pharmacy
"Pacific Junction, IA",Plattsmouth,9.179513498330145,41.00349,-95.90711,2,2,4.0,Optometrist
"Pacific Junction, IA",Omaha,29.79405893637744,41.2574685,-95.95906670000001,20,-1,5.0,Optometrist
"Pacific Junction, IA",Omaha,30.151034387067142,41.2377551,-96.01083,10,-1,5.0,Optometrist
"Pacific Junction, IA",Bellevue,16.759449544810494,41.14108,-95.91466,2,-1,2.5,Optometrist
"Pacific Junction, IA",Bellevue,19.91500183898637,41.1413825,-95.971701,3,2,3.5,Optometrist
"Pacific Junction, IA",Omaha,33.42604196368573,41.2051948,-96.1116647,24,-1,4.5,Optometrist
"Pacific Junction, IA",Omaha,37.451203106313145,41.23348,-96.14331,6,-1,4.5,Optometrist
"Pacific Junction, IA",Bellevue,19.908163398551913,41.138357,-95.97531500000001,1,-1,2.0,Optometrist
"Pacific Junction, IA",Council Bluffs,25.82026652173744,41.24961471557621,-95.8134536743164,1,-1,5.0,Optometrist
"Pacific Junction, IA",Plattsmouth,16.521481815956285,40.989715576171896,-95.9928131103516,1,-1,5.0,Optometrist
"Pacific Junction, IA",Omaha,39.72944872081637,41.2335110182708,-96.1778107735412,4,2,5.0,Optometrist
"Pacific Junction, IA",La Vista,25.821888500316742,41.176712,-96.024505,2,-1,3.0,Optometrist
"Pacific Junction, IA",Papillion,22.96861798008224,41.1334778,-96.0266759,10,-1,3.0,Optometrist
"Pacific Junction, IA",Omaha,40.654485063556244,41.30615234375,-96.0982894897461,5,2,5.0,Optometrist
"Pacific Junction, IA",Council Bluffs,28.093744257196732,41.26897,-95.8409999,3,-1,4.5,Optometrist
"Pacific Junction, IA",Omaha,30.731310682702716,41.259396,-95.978153,11,-1,3.5,Optometrist
"Pacific Junction, IA",La Vista,28.28009959370261,41.176154986023896,-96.0636538267136,4,-1,4.0,Optometrist
"Pacific Junction, IA",Council Bluffs,22.943971093256373,41.222307,-95.83772900000001,4,2,2.5,Optometrist
"Pacific Junction, IA",Omaha,38.166045403006784,41.26359420000001,-96.1166988,4,2,5.0,Optometrist
"Pacific Junction, IA",Council Bluffs,28.06329746519765,41.262302000000005,-95.883533,1,-1,5.0,Optometrist
"Pacific Junction, IA",Plattsmouth,7.360455916414055,41.0125503540039,-95.8870697021484,1,1,5.0,Groceries
"Pacific Junction, IA",Glenwood,5.56597638134638,41.0458831787109,-95.7429656982422,1,-1,1.0,Groceries
"Pacific Junction, IA",Bellevue,16.239332944103182,41.11624260000001,-95.9428068,9,1,4.0,Groceries
"Pacific Junction, IA",Council Bluffs,27.86548015685608,41.2613,-95.87966,16,2,4.0,Groceries
"Pacific Junction, IA",Bellevue,19.80885606796056,41.141952,-95.968734,20,2,3.5,Groceries
"Pacific Junction, IA",Louisville,30.498019530117546,41.00074,-96.16238,2,-1,4.0,Groceries
"Pacific Junction, IA",Bellevue,19.871525774276318,41.159946600000005,-95.94352669999999,5,1,3.5,Groceries
"Pacific Junction, IA",Bellevue,17.917024324355978,41.15305,-95.9161699,9,2,2.5,Groceries
"Pacific Junction, IA",Plattsmouth,9.253087996382282,41.003240000000005,-95.90809,2,2,3.5,Groceries
"Pacific Junction, IA",Papillion,25.862295966598953,41.1750717163086,-96.0265579223633,13,1,4.5,Groceries
"Pacific Junction, IA",Omaha,30.07237852455201,41.2596,-95.96101999999999,36,2,3.5,Groceries
"Pacific Junction, IA",Omaha,29.816257914607736,41.242293719514606,-95.9945615920842,38,2,3.0,Groceries
"Pacific Junction, IA",Omaha,25.565687613908807,41.21425,-95.95782,8,1,4.5,Groceries
"Pacific Junction, IA",Omaha,34.412190951204664,41.2485751,-96.07359090000001,99,2,4.5,Groceries
"Pacific Junction, IA",Omaha,24.98283634872665,41.2132987976074,-95.9468994140625,123,1,4.5,Groceries
"Pacific Junction, IA",Omaha,35.5801579569166,41.2776951,-96.0477407,8,1,5.0,Groceries
"Pacific Junction, IA",Council Bluffs,25.280194261271557,41.2436479,-95.8265723,13,1,4.0,Groceries
"Pacific Junction, IA",Bellevue,16.572469569051744,41.1408819258213,-95.9114693105221,10,1,3.5,Groceries
"Pacific Junction, IA",Bellevue,16.034848261083752,41.0878573358059,-95.96645057201391,4,2,5.0,Groceries
"Pacific Junction, IA",Tabor,17.098613450156158,40.898591100000004,-95.671176,1,-1,4.0,Groceries
"Pacific Junction, IA",Glenwood,5.613242313500389,41.0462869,-95.7440777,2,1,5.0,Gas Stations
"Pacific Junction, IA",Plattsmouth,8.242189073202043,41.002235412597706,-95.8955612182617,1,-1,3.0,Gas Stations
"Pacific Junction, IA",Glenwood,4.747446234605947,41.0375862121582,-95.7486114501953,1,1,3.0,Gas Stations
"Pacific Junction, IA",Omaha,26.753372507238847,41.23404,-95.94001,12,-1,2.0,Gas Stations
"Pacific Junction, IA",Lincoln,76.17805054888285,40.855018615722706,-96.6803359985352,1,-1,5.0,Gas Stations
"Pacific Junction, IA",Bellevue,17.99309322801146,41.1538848876953,-95.9160385131836,4,1,3.5,Dollar Store
"Pacific Junction, IA",Omaha,30.828463509684443,41.260073999999996,-95.97891899999999,2,-1,2.0,Dollar Store
"Pacific Junction, IA",Council Bluffs,23.0924033388632,41.22336,-95.83998000000001,3,1,2.5,Dollar Store
"Pacific Junction, IA",Omaha,37.36157463977128,41.285507,-96.069489,1,-1,3.0,Dollar Store
"Pacific Junction, IA",Omaha,28.745802995003217,41.251312255859396,-95.9474563598633,1,1,3.0,Dollar Store
