,index,0
1536,191050701003,"Onslow, IA"
1537,191434602001,"Melvin, IA"
1538,191434602002,"Ocheyedan, IA"
1539,191434602003,"Ashton, IA"
1540,191712905003,"Toledo, IA"
1541,191712905002,"Tama, IA"
1542,191712905001,"Tama, IA"
1543,191630102021,"Long Grove, IA"
1544,191630102023,"Eldridge, IA"
1545,190450003001,"Clinton, IA"
1546,190450003002,"Clinton, IA"
1547,191630102022,"Long Grove, IA"
1548,191279509003,"Marshalltown, IA"
1549,190450003005,"Clinton, IA"
1550,191279509001,"Marshalltown, IA"
1551,191279510002,"Marshalltown, IA"
1552,191130104002,"Springville, IA"
1553,191130104001,"Springville, IA"
1554,190090703001,"Exira, IA"
1555,190090703003,"Exira, IA"
1556,190090703002,"Brayton, IA"
1557,191690013022,"Ames, IA"
1558,190759604001,"Whitten, IA"
1559,191690013021,"Kelley, IA"
1560,190150203003,"Boone, IA"
1561,190150203002,"Boone, IA"
1562,190150203001,"Boone, IA"
1563,190490508093,"Waukee, IA"
1564,191690012001,"Ames, IA"
1565,190990403002,"Lambs Grove, IA"
1566,191930006004,"Sioux City, IA"
1567,191930006003,"Sioux City, IA"
1568,191930006002,"Sioux City, IA"
1569,191930006001,"Sioux City, IA"
1570,190130005001,"Waterloo, IA"
1571,190693602004,"Hampton, IA"
1572,190130005002,"Waterloo, IA"
1573,191550319003,"Council Bluffs, IA"
1574,191030004002,"University Heights, IA"
1575,190852901003,"Dunlap, IA"
1576,190852901002,"Pisgah, IA"
1577,190852901001,"Little Sioux, IA"
1578,191530053001,"Des Moines, IA"
1579,190399602002,"Osceola, IA"
1580,190399602001,"Osceola, IA"
1581,191114904003,"St. Paul, IA"
1582,190630702002,"Gruver, IA"
1583,191479601003,"West Bend, IA"
1584,190630702001,"Estherville, IA"
1585,191630101014,"Le Claire, IA"
1586,191896802004,"Thompson, IA"
1587,191630101011,"McCausland, IA"
1588,191799602001,"Ottumwa, IA"
1589,191799602002,"Ottumwa, IA"
1590,191799602003,"Ottumwa, IA"
1591,191530029004,"West Des Moines, IA"
1592,191630104022,"Blue Grass, IA"
1593,191630104021,"Buffalo, IA"
1594,190610007011,"Dubuque, IA"
1595,191550311001,"Council Bluffs, IA"
1596,190610007013,"Dubuque, IA"
1597,191530029003,"West Des Moines, IA"
1598,191690004002,"Ames, IA"
1599,191630133003,"Bettendorf, IA"
1600,191630133002,"Bettendorf, IA"
1601,190259503002,"Rinard, IA"
1602,191499706003,"Hinton, IA"
1603,190490508051,"Waukee, IA"
1604,190490508053,"Clive, IA"
1605,190490508052,"Waukee, IA"
1606,190430704002,"Osterdock, IA"
1607,190430704003,"Millville, IA"
1608,190430704001,"Guttenberg, IA"
1609,191690002002,"Ames, IA"
1610,191690002003,"Ames, IA"
1611,191530106002,"Pleasant Hill, IA"
1612,191690002001,"Ames, IA"
1613,191530106004,"Pleasant Hill, IA"
1614,191530106005,"Altoona, IA"
1615,191530114042,"Johnston, IA"
1616,191530114041,"Johnston, IA"
1617,191530045021,"Des Moines, IA"
1618,191530045022,"Des Moines, IA"
1619,191390502005,"Muscatine, IA"
1620,190339508004,"Clear Lake, IA"
1621,190339508002,"Clear Lake, IA"
1622,190339508003,"Clear Lake, IA"
1623,190339508001,"Ventura, IA"
1624,190470704006,"Denison, IA"
1625,190470704007,"Denison, IA"
1626,190470704004,"Denison, IA"
1627,190470704005,"Denison, IA"
1628,190470704002,"Denison, IA"
1629,190470704003,"Denison, IA"
1630,190470704001,"Denison, IA"
1631,191976804001,"Galt, IA"
1632,190199502001,"Hazleton, IA"
1633,190199502002,"Independence, IA"
1634,190339514003,"Mason City, IA"
1635,190339514002,"Mason City, IA"
1636,190339514001,"Mason City, IA"
1637,190199502003,"Fairbank, IA"
1638,190150204002,"Boone, IA"
1639,190150204001,"Boone, IA"
1640,190610012053,"Asbury, IA"
1641,191030104005,"Hills, IA"
1642,191030104004,"University Heights, IA"
1643,191030104003,"Tiffin, IA"
1644,191030104002,"Kalona, IA"
1645,190610105001,"Dyersville, IA"
1646,191799605001,"Ottumwa, IA"
1647,191799605003,"Ottumwa, IA"
1648,191799605002,"Ottumwa, IA"
1649,191630114001,"Davenport, IA"
1650,191630114002,"Davenport, IA"
1651,191630114003,"Davenport, IA"
1652,190930902002,"Battle Creek, IA"
1653,190930902001,"Ida Grove, IA"
1654,191550304014,"Carter Lake, IA"
1655,191550304011,"Carter Lake, IA"
1656,191550304013,"Carter Lake, IA"
1657,191550304012,"Carter Lake, IA"
1658,190674801002,"Charles City, IA"
1659,190674801003,"Colwell, IA"
1660,190674801001,"Floyd, IA"
1661,191930036005,"Sergeant Bluff, IA"
1662,190570003003,"Burlington, IA"
1663,191479603003,"Emmetsburg, IA"
1664,190674804003,"Charles City, IA"
1665,191712904002,"Toledo, IA"
1666,190291903001,"Cumberland, IA"
1667,190291903002,"Massena, IA"
1668,191315602004,"St. Ansgar, IA"
1669,191610803004,"Lake View, IA"
1670,191610803001,"Lake View, IA"
1671,191712904003,"Toledo, IA"
1672,191610803003,"Lake View, IA"
1673,191610803002,"Auburn, IA"
1674,191130003001,"Hiawatha, IA"
1675,191130003002,"Hiawatha, IA"
1676,191130003003,"Hiawatha, IA"
1677,190799605002,"Stratford, IA"
1678,190610105003,"Dyersville, IA"
1679,190799605001,"Stanhope, IA"
1680,190610105002,"Dyersville, IA"
1681,190279601004,"Glidden, IA"
1682,190279601001,"Carroll, IA"
1683,191030104001,"Hills, IA"
1684,190279601003,"Glidden, IA"
1685,190279601002,"Glidden, IA"
1686,190559501001,"Colesburg, IA"
1687,190559501003,"Earlville, IA"
1688,190130026034,"Cedar Falls, IA"
1689,190130026033,"Cedar Falls, IA"
1690,190559501004,"Earlville, IA"
1691,190130026031,"Janesville, IA"
1692,190730803001,"Jefferson, IA"
1693,190730803002,"Jefferson, IA"
1694,190039501002,"Prescott, IA"
1695,190039501001,"Carbon, IA"
1696,191114902002,"Fort Madison, IA"
1697,190959602004,"Marengo, IA"
1698,191114902001,"Fort Madison, IA"
1699,190959602001,"Marengo, IA"
1700,191114902004,"Fort Madison, IA"
1701,190959602002,"Ladora, IA"
1702,191279503004,"Haverhill, IA"
1703,191279501004,"Liscomb, IA"
1704,191279501003,"Le Grand, IA"
1705,191279501002,"Albion, IA"
1706,191279501001,"Marshalltown, IA"
1707,190979501003,"Baldwin, IA"
1708,190979501002,"Baldwin, IA"
1709,190979501001,"Zwingle, IA"
1710,190979501004,"Maquoketa, IA"
1711,190610008021,"Dubuque, IA"
1712,190610008023,"Dubuque, IA"
1713,190610008022,"Dubuque, IA"
1714,191550316011,"Council Bluffs, IA"
1715,191530111144,"Clive, IA"
1716,191530111141,"Clive, IA"
1717,191530111143,"Clive, IA"
1718,191530111142,"Clive, IA"
1719,191690105001,"McCallsburg, IA"
1720,191690105002,"Zearing, IA"
1721,191130008001,"Hiawatha, IA"
1722,191130008003,"Hiawatha, IA"
1723,191130008002,"Hiawatha, IA"
1724,191130008004,"Hiawatha, IA"
1725,191130030021,"Cedar Rapids, IA"
1726,191130030022,"Cedar Rapids, IA"
1727,191130030023,"Cedar Rapids, IA"
1728,191239503001,"Beacon, IA"
1729,191239503003,"Beacon, IA"
1730,191239503002,"Leighton, IA"
1731,191130025001,"Cedar Rapids, IA"
1732,191130025002,"Cedar Rapids, IA"
1733,191130025003,"Cedar Rapids, IA"
1734,190779503003,"Guthrie Center, IA"
1735,190779503002,"Guthrie Center, IA"
1736,190779503001,"Panora, IA"
1737,191896802002,"Forest City, IA"
1738,190779503005,"Stuart, IA"
1739,190779503004,"Menlo, IA"
1740,190119606001,"Blairstown, IA"
1741,190119606003,"Keystone, IA"
1742,190119606002,"Luzerne, IA"
1743,191630119003,"Davenport, IA"
1744,191630126021,"Davenport, IA"
1745,191050704004,"Anamosa, IA"
1746,191050704003,"Olin, IA"
1747,191050704002,"Morley, IA"
1748,191050704001,"Morley, IA"
1749,191896802003,"Buffalo Center, IA"
1750,191630119001,"Davenport, IA"
1751,191690005001,"Ames, IA"
1752,191339603004,"Onawa, IA"
1753,191339603001,"Onawa, IA"
1754,190450006002,"Clinton, IA"
1755,191339603003,"Onawa, IA"
1756,191339603002,"Onawa, IA"
1757,191930002003,"Sioux City, IA"
1758,191930002002,"Sioux City, IA"
1759,191930002001,"Sioux City, IA"
1760,191930019003,"Sioux City, IA"
1761,190490508111,"Clive, IA"
1762,191930002005,"Sioux City, IA"
1763,190490508113,"Clive, IA"
1764,191279505002,"Marshalltown, IA"
1765,191896802001,"Thompson, IA"
1766,190059604002,"Harpers Ferry, IA"
1767,190852905002,"Persia, IA"
1768,190852905001,"Missouri Valley, IA"
1769,190059604001,"Waterville, IA"
1770,190610012013,"Dubuque, IA"
1771,190610012012,"Dubuque, IA"
1772,190610012011,"Dubuque, IA"
1773,191130019003,"Cedar Rapids, IA"
1774,191130019002,"Cedar Rapids, IA"
1775,191130019001,"Cedar Rapids, IA"
1776,190130013011,"Waterloo, IA"
1777,191810203002,"Norwalk, IA"
1778,190130013012,"Waterloo, IA"
1779,191690007003,"Ames, IA"
1780,191499705002,"Kingsley, IA"
1781,191390506001,"Muscatine, IA"
1782,191390506002,"Muscatine, IA"
1783,191390506003,"Muscatine, IA"
1784,191210601003,"St. Charles, IA"
1785,191630104014,"Buffalo, IA"
1786,191630104015,"Walcott, IA"
1787,191630104012,"Walcott, IA"
1788,191630104013,"Buffalo, IA"
1789,191630104011,"Blue Grass, IA"
1790,191930015002,"Sioux City, IA"
1791,191630137024,"Bettendorf, IA"
1792,191630137021,"Panorama Park, IA"
1793,191379604001,"Red Oak, IA"
1794,191379604002,"Stanton, IA"
1795,191379604003,"Villisca, IA"
1796,191712901003,"Clutier, IA"
1797,191712901002,"Dysart, IA"
1798,191712901001,"Traer, IA"
1799,191712901004,"Dysart, IA"
1800,191530046032,"Norwalk, IA"
1801,191530046033,"Des Moines, IA"
1802,191530046031,"Des Moines, IA"
1803,191930012002,"Sioux City, IA"
1804,191930012003,"Sioux City, IA"
1805,191530046034,"Norwalk, IA"
1806,191930012001,"Sioux City, IA"
1807,190650805001,"Oelwein, IA"
1808,190650805002,"Oelwein, IA"
1809,190650805003,"Oelwein, IA"
1810,190650805004,"Oelwein, IA"
1811,190119605001,"Atkins, IA"
1812,190119605002,"Newhall, IA"
1813,190119605003,"Walford, IA"
1814,190990405003,"Newton, IA"
1815,190759602002,"Wellsburg, IA"
1816,190130023041,"Cedar Falls, IA"
1817,190990405001,"Newton, IA"
1818,190130023043,"Cedar Falls, IA"
1819,190130023042,"Cedar Falls, IA"
1820,191530039022,"Pleasant Hill, IA"
1821,191530039021,"Des Moines, IA"
1822,191530002011,"Des Moines, IA"
1823,191530002012,"Des Moines, IA"
1824,190279606003,"Manning, IA"
1825,191530030011,"Windsor Heights, IA"
1826,191530030012,"Windsor Heights, IA"
1827,191810205002,"Hartford, IA"
1828,191810205001,"Hartford, IA"
1829,191799611002,"Eldon, IA"
1830,191070801003,"Ollie, IA"
1831,191070801002,"Kinross, IA"
1832,191070801001,"Keota, IA"
1833,191130002051,"Marion, IA"
1834,191799611003,"Agency, IA"
1835,191530017002,"Des Moines, IA"
1836,191454902003,"Shenandoah, IA"
1837,191454902002,"Shenandoah, IA"
1838,191454902001,"Shenandoah, IA"
1839,190219604001,"Storm Lake, IA"
1840,190219604002,"Lakeside, IA"
1841,190219604003,"Storm Lake, IA"
1842,191550214001,"Crescent, IA"
1843,191550214002,"Crescent, IA"
1844,191550214003,"Crescent, IA"
1845,191130016002,"Cedar Rapids, IA"
1846,191130016003,"Cedar Rapids, IA"
1847,191130016001,"Cedar Rapids, IA"
1848,191130016004,"Cedar Rapids, IA"
1849,191130016005,"Cedar Rapids, IA"
1850,191530104082,"Windsor Heights, IA"
1851,191530104083,"Urbandale, IA"
1852,191530104081,"Urbandale, IA"
1853,191517803001,"Varina, IA"
1854,191517803003,"Fonda, IA"
1855,191517803002,"Palmer, IA"
1856,191030017001,"Iowa City, IA"
1857,191130024001,"Cedar Rapids, IA"
1858,191030101001,"Solon, IA"
1859,191030101002,"Solon, IA"
1860,191030101003,"Solon, IA"
1861,191030101004,"North Liberty, IA"
1862,190490503003,"Perry, IA"
1863,190490503002,"Perry, IA"
1864,190490503001,"Perry, IA"
1865,190490503004,"Perry, IA"
1866,190230701002,"Clarksville, IA"
1867,190230701001,"Clarksville, IA"
1868,191530104061,"Urbandale, IA"
1869,191530104062,"Urbandale, IA"
1870,190079504001,"Centerville, IA"
1871,191290401003,"Hastings, IA"
1872,190079504003,"Centerville, IA"
1873,190079504002,"Centerville, IA"
1874,190339506001,"Mason City, IA"
1875,190339506002,"Rock Falls, IA"
1876,190339506003,"Nora Springs, IA"
1877,190559502001,"Edgewood, IA"
1878,190559502002,"Dundee, IA"
1879,190559502003,"Manchester, IA"
1880,191810210001,"Indianola, IA"
1881,191810210002,"Indianola, IA"
1882,191315602001,"Mitchell, IA"
1883,191315602002,"Mitchell, IA"
1884,191315602003,"St. Ansgar, IA"
1885,191290402022,"Silver City, IA"
1886,190959601001,"Walford, IA"
1887,190410801002,"Greenville, IA"
1888,190410801003,"Dickens, IA"
1889,190410801001,"Gillett Grove, IA"
1890,191919504001,"Ossian, IA"
1891,191919504003,"Castalia, IA"
1892,191919504002,"Decorah, IA"
1893,191530111131,"Clive, IA"
1894,190799601002,"Webster City, IA"
1895,190799601001,"Kamrar, IA"
1896,190339509002,"Ventura, IA"
1897,190279605001,"Coon Rapids, IA"
1898,191530112031,"Clive, IA"
1899,190279605003,"Coon Rapids, IA"
1900,190279605002,"Coon Rapids, IA"
1901,191530029002,"Des Moines, IA"
1902,191799607002,"Blakesburg, IA"
1903,190339501023,"Mason City, IA"
1904,190339501022,"Mason City, IA"
1905,190339501021,"Mason City, IA"
1906,190339501026,"Mason City, IA"
1907,190339501025,"Mason City, IA"
1908,190339501024,"Mason City, IA"
1909,190119602001,"Mount Auburn, IA"
1910,190119602003,"Van Horne, IA"
1911,190119602002,"Garrison, IA"
1912,191573704003,"Grinnell, IA"
1913,191573704002,"Grinnell, IA"
1914,191573704001,"Grinnell, IA"
1915,191530042002,"Des Moines, IA"
1916,191530042001,"Des Moines, IA"
1917,191550309001,"Council Bluffs, IA"
1918,190450012004,"Goose Lake, IA"
1919,190450012005,"Charlotte, IA"
1920,190450012002,"Andover, IA"
1921,190450012003,"Charlotte, IA"
1922,191530102033,"Ankeny, IA"
1923,190450012001,"Clinton, IA"
1924,191279505003,"Marshalltown, IA"
1925,191712906003,"Chelsea, IA"
1926,191279505001,"Marshalltown, IA"
1927,191712906001,"Montour, IA"
1928,191630122001,"Davenport, IA"
1929,191712906004,"Vining, IA"
1930,191630122002,"Davenport, IA"
1931,190990405002,"Newton, IA"
1932,190370703002,"Fredericksburg, IA"
1933,190450002003,"Clinton, IA"
1934,190450002002,"Clinton, IA"
1935,190539603002,"Leon, IA"
1936,191690106002,"Story City, IA"
1937,191690106004,"Story City, IA"
1938,191010902002,"Packwood, IA"
1939,191799606001,"Ottumwa, IA"
1940,191799606002,"Ottumwa, IA"
1941,191799606003,"Ottumwa, IA"
1942,190630703001,"Estherville, IA"
1943,190630703003,"Estherville, IA"
1944,190630703002,"Estherville, IA"
1945,190610012022,"Dubuque, IA"
1946,190610012021,"Dubuque, IA"
1947,191630108001,"Davenport, IA"
1948,191630111002,"Davenport, IA"
1949,191630111001,"Davenport, IA"
1950,191630108002,"Davenport, IA"
1951,190399601002,"Osceola, IA"
1952,190399601003,"Osceola, IA"
1953,190399601001,"Osceola, IA"
1954,190399601004,"Osceola, IA"
1955,191799611001,"Agency, IA"
1956,190610003002,"Dubuque, IA"
1957,190130026035,"Cedar Falls, IA"
1958,190610003001,"Dubuque, IA"
1959,191199503001,"Lester, IA"
1960,191199503002,"Larchwood, IA"
1961,190559501002,"Greeley, IA"
1962,191199503004,"Inwood, IA"
1963,191199503005,"Alvord, IA"
1964,191199503006,"Doon, IA"
1965,191530028004,"Windsor Heights, IA"
1966,191530028003,"Windsor Heights, IA"
1967,191550310002,"Council Bluffs, IA"
1968,191550310001,"Council Bluffs, IA"
1969,190130026032,"Cedar Falls, IA"
1970,190490508033,"Waukee, IA"
1971,190490508032,"Waukee, IA"
1972,190490508031,"Waukee, IA"
1973,191210603004,"East Peru, IA"
1974,191530046025,"Des Moines, IA"
1975,191530046024,"Des Moines, IA"
1976,191530046021,"Des Moines, IA"
1977,190919704001,"Humboldt, IA"
1978,190919704002,"Humboldt, IA"
1979,191530046022,"Des Moines, IA"
1980,191030018022,"Iowa City, IA"
1981,191030018021,"Iowa City, IA"
1982,191239504001,"Oskaloosa, IA"
1983,191239504002,"Oskaloosa, IA"
1984,191239504003,"Oskaloosa, IA"
1985,191530012002,"Des Moines, IA"
1986,191530012003,"Des Moines, IA"
1987,191530012001,"Des Moines, IA"
1988,190130023031,"Cedar Falls, IA"
1989,190130023032,"Cedar Falls, IA"
1990,191530039012,"Des Moines, IA"
1991,191114902003,"Fort Madison, IA"
1992,191099506002,"Algona, IA"
1993,191919505002,"Spillville, IA"
1994,191099506001,"Algona, IA"
1995,191919505003,"Fort Atkinson, IA"
1996,191154503005,"Wapello, IA"
1997,191154503004,"Wapello, IA"
1998,191154503001,"Wapello, IA"
1999,191030003021,"Coralville, IA"
2000,191154503003,"Oakville, IA"
2001,191154503002,"Morning Sun, IA"
2002,190594508003,"Milford, IA"
2003,190594508002,"Milford, IA"
2004,190594508001,"Milford, IA"
2005,190959602003,"Marengo, IA"
2006,191530031001,"West Des Moines, IA"
2007,191530104042,"Urbandale, IA"
2008,191030003026,"Coralville, IA"
2009,191810201001,"Norwalk, IA"
2010,191919505004,"Fort Atkinson, IA"
2011,191130001001,"Robins, IA"
2012,191850703002,"Seymour, IA"
2013,191414902002,"Sanborn, IA"
2014,191850703001,"Allerton, IA"
2015,190570002001,"Burlington, IA"
2016,190570002002,"Burlington, IA"
2017,190570002003,"Burlington, IA"
2018,191751904003,"Creston, IA"
2019,191751904002,"Creston, IA"
2020,191751904001,"Creston, IA"
2021,191414902001,"Archer, IA"
2022,191010904001,"Fairfield, IA"
2023,191956901003,"Northwood, IA"
2024,191751904005,"Creston, IA"
2025,191010904002,"Fairfield, IA"
2026,191956901002,"Northwood, IA"
2027,191870104003,"Otho, IA"
2028,191870104002,"Dayton, IA"
2029,191870104001,"Lehigh, IA"
2030,191870104004,"Lehigh, IA"
2031,190812703003,"Britt, IA"
2032,190812703002,"Britt, IA"
2033,190812703001,"Britt, IA"
2034,191690009002,"Ames, IA"
2035,191550215011,"Neola, IA"
2036,191550215012,"Minden, IA"
2037,191779501002,"Birmingham, IA"
2038,191779501003,"Birmingham, IA"
2039,191530104093,"Urbandale, IA"
2040,191530104092,"Urbandale, IA"
2041,190650802002,"Arlington, IA"
2042,191779501004,"Keosauqua, IA"
2043,191779501005,"Bonaparte, IA"
2044,190570008002,"West Burlington, IA"
2045,191315603004,"Osage, IA"
2046,191315603003,"Osage, IA"
2047,191315603002,"Osage, IA"
2048,191315603001,"Osage, IA"
2049,191030103011,"Oxford, IA"
2050,191550306021,"Council Bluffs, IA"
2051,191530104074,"Urbandale, IA"
2052,191530104073,"Urbandale, IA"
2053,190370703001,"Lawler, IA"
2054,191030014003,"Iowa City, IA"
2055,190370703003,"Fredericksburg, IA"
2056,190130022004,"Cedar Falls, IA"
2057,190610102012,"Graf, IA"
2058,191530007022,"Windsor Heights, IA"
2059,191530007023,"Des Moines, IA"
2060,190130022001,"Cedar Falls, IA"
2061,190130026011,"Cedar Falls, IA"
2062,191379601001,"Grant, IA"
2063,191414902005,"Primghar, IA"
2064,191530040012,"West Des Moines, IA"
2065,190339502001,"Mason City, IA"
2066,190339502002,"Mason City, IA"
2067,190339502003,"Mason City, IA"
2068,190339502004,"Mason City, IA"
2069,190339502005,"Mason City, IA"
2070,191279502002,"Albion, IA"
2071,191279502003,"State Center, IA"
2072,191279502001,"State Center, IA"
2073,191630121001,"Davenport, IA"
2074,191630121002,"Davenport, IA"
2075,191630121003,"Davenport, IA"
2076,191030105001,"Iowa City, IA"
2077,191130011021,"Cedar Rapids, IA"
2078,191130011022,"Cedar Rapids, IA"
2079,191030105002,"Iowa City, IA"
2080,190610104003,"Farley, IA"
2081,191530102112,"Ankeny, IA"
2082,191530111122,"West Des Moines, IA"
2083,191530111121,"Windsor Heights, IA"
2084,191530111124,"Windsor Heights, IA"
2085,191870103002,"Moorland, IA"
2086,191870103003,"Harcourt, IA"
2087,191870103001,"Callender, IA"
2088,191870103004,"Gowrie, IA"
2089,191670701001,"Sheldon, IA"
2090,191339604001,"Ute, IA"
2091,191339604002,"Moorhead, IA"
2092,191339604003,"Soldier, IA"
2093,190059605001,"Waukon, IA"
2094,191630119002,"Davenport, IA"
2095,190059605003,"Postville, IA"
2096,190059605002,"Postville, IA"
2097,190370704001,"New Hampton, IA"
2098,190370704003,"New Hampton, IA"
2099,190370704002,"New Hampton, IA"
2100,190370704004,"New Hampton, IA"
2101,190990408001,"Reasnor, IA"
2102,191659602004,"Earling, IA"
2103,191659602001,"Tennant, IA"
2104,190990408002,"Reasnor, IA"
2105,191659602003,"Portsmouth, IA"
2106,191659602002,"Westphalia, IA"
2107,191030005004,"University Heights, IA"
2108,191030005003,"University Heights, IA"
2109,191030005002,"University Heights, IA"
2110,191030005001,"University Heights, IA"
2111,190990408004,"Monroe, IA"
2112,190230702002,"Aredale, IA"
2113,190230702003,"Dumont, IA"
2114,190230702001,"Dumont, IA"
2115,190834804002,"Alden, IA"
2116,190170043002,"Readlyn, IA"
2117,190170043001,"Readlyn, IA"
2118,191130024003,"Cedar Rapids, IA"
2119,191130024002,"Cedar Rapids, IA"
2120,191030017002,"Iowa City, IA"
2121,191030017003,"Iowa City, IA"
2122,191290401004,"Malvern, IA"
2123,190219606002,"Truesdale, IA"
2124,191290401002,"Emerson, IA"
2125,191290401001,"Hastings, IA"
2126,190594511004,"Arnolds Park, IA"
2127,190594511001,"Okoboji, IA"
2128,191290402021,"Glenwood, IA"
2129,190594511003,"Wahpeton, IA"
2130,190594511002,"Okoboji, IA"
2131,190119601001,"Urbana, IA"
2132,190119601002,"Vinton, IA"
2133,190339509001,"Clear Lake, IA"
2134,191414903001,"Sheldon, IA"
2135,191414903002,"Sheldon, IA"
2136,191414903003,"Sheldon, IA"
2137,191414903004,"Sheldon, IA"
2138,190834802003,"Iowa Falls, IA"
2139,190834802002,"Iowa Falls, IA"
2140,190650804002,"Oelwein, IA"
2141,190650804001,"Oelwein, IA"
2142,191530009021,"Windsor Heights, IA"
2143,191530009022,"Windsor Heights, IA"
2144,191530009023,"Windsor Heights, IA"
2145,191630115003,"Davenport, IA"
2146,191630115002,"Davenport, IA"
2147,191630115001,"Davenport, IA"
2148,191550305023,"Council Bluffs, IA"
2149,191550305022,"Council Bluffs, IA"
2150,191550305021,"Council Bluffs, IA"
2151,191530053003,"Pleasant Hill, IA"
2152,190759601002,"Dike, IA"
2153,191550318003,"Carter Lake, IA"
2154,191550318002,"Crescent, IA"
2155,191550318001,"Council Bluffs, IA"
2156,190759601003,"Reinbeck, IA"
2157,190990406001,"Lambs Grove, IA"
2158,191390507004,"Muscatine, IA"
2159,191390507003,"Muscatine, IA"
2160,191390507002,"Muscatine, IA"
2161,191390507001,"Muscatine, IA"
2162,191550314003,"Council Bluffs, IA"
2163,191550314002,"Council Bluffs, IA"
2164,191550314001,"Council Bluffs, IA"
2165,191530053002,"Pleasant Hill, IA"
2166,191690006004,"Ames, IA"
2167,191499704002,"Remsen, IA"
2168,191499704003,"Oyens, IA"
2169,190170042003,"Waverly, IA"
2170,191499704001,"Remsen, IA"
2171,191751903002,"Arispe, IA"
2172,191751903001,"Creston, IA"
2173,191530041002,"Des Moines, IA"
2174,191030018011,"Iowa City, IA"
2175,191530045011,"Des Moines, IA"
2176,191530045013,"Des Moines, IA"
2177,191530045012,"Des Moines, IA"
2178,191930013001,"Sioux City, IA"
2179,191930013002,"Sioux City, IA"
2180,191210601004,"Patterson, IA"
2181,191210601001,"Earlham, IA"
2182,190279602001,"Breda, IA"
2183,190279602002,"Arcadia, IA"
2184,190279602003,"Halbur, IA"
2185,191799607001,"Chillicothe, IA"
2186,191690006002,"Ames, IA"
2187,191690006003,"Ames, IA"
2188,191530006003,"Des Moines, IA"
2189,191530006002,"Des Moines, IA"
2190,191530006001,"Des Moines, IA"
2191,191530006004,"Des Moines, IA"
2192,191454905001,"Clarinda, IA"
2193,191550308002,"Council Bluffs, IA"
2194,191550308003,"Council Bluffs, IA"
2195,191550308001,"Council Bluffs, IA"
2196,190650802003,"Wadena, IA"
2197,191130017002,"Cedar Rapids, IA"
2198,190130027004,"Gilbertville, IA"
2199,190130027001,"Dunkerton, IA"
2200,190130027003,"Raymond, IA"
2201,190130027002,"Elk Run Heights, IA"
2202,191030018012,"Iowa City, IA"
2203,190570006001,"Burlington, IA"
2204,190570006002,"Burlington, IA"
2205,190570006003,"Burlington, IA"
2206,190570006004,"Burlington, IA"
2207,190570006005,"Burlington, IA"
2208,191839601004,"Kalona, IA"
2209,191250302006,"Pella, IA"
2210,191250302005,"Pella, IA"
2211,191930033004,"Sergeant Bluff, IA"
2212,191250302003,"Pella, IA"
2213,191250302002,"Pella, IA"
2214,191930033001,"Sergeant Bluff, IA"
2215,191839601003,"Kalona, IA"
2216,190879702001,"Westwood, IA"
2217,191550212004,"Carter Lake, IA"
2218,190879702003,"Salem, IA"
2219,190879702002,"Westwood, IA"
2220,191130002072,"Hiawatha, IA"
2221,191130002073,"Hiawatha, IA"
2222,191130002071,"Hiawatha, IA"
2223,191530107051,"Altoona, IA"
2224,191530107052,"Altoona, IA"
2225,191130028003,"Cedar Rapids, IA"
2226,191130028002,"Cedar Rapids, IA"
2227,191130028001,"Cedar Rapids, IA"
2228,190130026044,"Cedar Falls, IA"
2229,190130026045,"Cedar Falls, IA"
2230,190350801005,"Cherokee, IA"
2231,191956902001,"Northwood, IA"
2232,190130026043,"Cedar Falls, IA"
2233,191839601002,"Kalona, IA"
2234,191659601004,"Irwin, IA"
2235,191530104043,"Urbandale, IA"
2236,191530104041,"Urbandale, IA"
2237,191659601001,"Elk Horn, IA"
2238,191659601002,"Harlan, IA"
2239,191659601003,"Defiance, IA"
2240,191530007031,"Windsor Heights, IA"
2241,191530007033,"Windsor Heights, IA"
2242,191530007032,"Windsor Heights, IA"
2243,191670703002,"Rock Valley, IA"
2244,191670703003,"Rock Valley, IA"
2245,191670703001,"Ireton, IA"
2246,191114906002,"Keokuk, IA"
2247,191114906003,"Montrose, IA"
2248,191670703004,"Rock Valley, IA"
2249,191670703005,"Rock Valley, IA"
2250,191210601002,"Van Meter, IA"
2251,191630125013,"Davenport, IA"
2252,191630125012,"Davenport, IA"
2253,191630125011,"Davenport, IA"
2254,190834801002,"Steamboat Rock, IA"
2255,190834801003,"Ackley, IA"
2256,190834805003,"Hubbard, IA"
2257,191130105001,"Springville, IA"
2258,191130105002,"Bertram, IA"
2259,190834805004,"Union, IA"
2260,191930018006,"Sioux City, IA"
2261,191530111114,"West Des Moines, IA"
2262,191530111115,"Windsor Heights, IA"
2263,191530111112,"West Des Moines, IA"
2264,191530111113,"West Des Moines, IA"
2265,191530111111,"West Des Moines, IA"
2266,191919503001,"Decorah, IA"
2267,191919503002,"Decorah, IA"
2268,191919503003,"Decorah, IA"
2269,191919503004,"Decorah, IA"
2270,191010902003,"Batavia, IA"
2271,191179501001,"Russell, IA"
2272,191179501002,"Chariton, IA"
2273,191130030011,"Cedar Rapids, IA"
2274,191130030013,"Fairfax, IA"
2275,191130030012,"Fairfax, IA"
2276,191530112014,"Windsor Heights, IA"
2277,191530112015,"Windsor Heights, IA"
2278,191530112012,"Windsor Heights, IA"
